Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience, Annual Base Pay 
3/21/2016 21:51,Major Bank,Washington D.C.,Senior Software Engineer,1.00,5.00,"$135,000.00"
3/22/2016 9:41,Microsoft,Redmond,User Researcher,1.00,5.00,"$112,000.00"
3/21/2016 14:05,Microsoft,"Redmond, WA",SDE,1.00,5.00,"$115,000.00"
3/21/2016 14:22,Nav Canada,"Ottawa, Canada",Software Developer,1.00,5.00,"$83,000.00"
3/21/2016 15:31,Non-profit research org,DC,Data scientist,1.00,5.00,"$97,500.00"
3/23/2016 18:54,Pillar Technology,"Columbus, OH",Software Journeyman,1.00,5.00,"$90,000.00"
3/21/2016 15:07,Playsaurus,Los Angeles,Software Engineer,1.00,5.00,"$75,000.00"
3/21/2016 18:21,PRA Health Science,"Lenexa, KS",Mgr of IT 1,1.00,5.00,"$115,000.00"
3/21/2016 15:04,Pre Series A startup,"Copenhagen, Denmark",Lead Software Engineer,1.00,5.00,"$108,500.00"
3/21/2016 14:20,PricewaterhouseCoopers,Australia,Senior Software Engineer,1.00,5.00,"$97,000.00"
3/21/2016 13:44,Quintiq,"Radnor, PA",Algorithm Expert,1.00,5.00,"$80,000.00"
3/24/2016 14:43,Remote (US),"Warsaw, Poland",Full stack Ruby developer,1.00,5.00,"$72,000.00"
3/22/2016 5:36,Salsify,"Boston, MA",Senior Software Engineer,1.00,5.00,"$130,000.00"
3/21/2016 18:53,Simple,New York,Security Engineer,1.00,5.00,"$130,000.00"
3/21/2016 14:03,SiteCrafting,Tacoma,Web Application Developer,1.00,5.00,"$52,500.00"
3/21/2016 17:13,Six to Start,Londnon,Software Engineer,1.00,5.00,"$42,000.00"
3/21/2016 13:05,Slalom,Seattle,Senior Engineer,1.00,5.00,"$93,000.00"
3/25/2016 8:32,Some Ad Agency,Minneapolis,Web Developer,1.00,5.00,"$80,000.00"
3/21/2016 14:41,Sonar,San Francisco,Software Engineer,1.00,5.00,"$95,000.00"
3/21/2016 14:17,SSU,Vancouver,Web Developer,1.00,5.00,"$550,000.00"
3/21/2016 20:26,startup,New York,"founder, CTO",1.00,5.00,"$40,000.00"
3/21/2016 17:01,Startup in LA serving Fortune 500,"Los Angeles, CA",UX Designer / Front-end Developer,1.00,5.00,"$90,000.00"
3/21/2016 19:01,StatusPage.io,"Denver, CO",Developer,1.00,5.00,"$205,000.00"
3/21/2016 13:21,Tamr Inc,Unknown,Software Engineer,1.00,5.00,"$135,000.00"
3/22/2016 0:40,Thoughtworks,Berlin,Senior Consultant,1.00,5.00,"$65,000.00"
3/21/2016 15:13,TradingTechnologies ,Chicago ,Infrastructure Engineer ,1.00,5.00,"$85,000.00"
3/21/2016 15:14,Uber,San Francisco,Software Engineer II,1.00,5.00,"$137,000.00"
3/23/2016 8:43,University of Maryland,"College Park, MD",Scientific Programmer (Faculty research assistant),1.00,5.00,"$75,000.00"
3/21/2016 19:23,Yahoo,NYC,Senior SDE,1.00,5.00,"$168,000.00"
10/9/2016 13:34,Yodle,"Austin, TX",Software Engineer,1.00,5.00,"$115,000.00"
3/21/2016 19:26,Zenefits,Vancouver,Software Engineer,1.00,5.00,"$130,000.00"
3/21/2016 13:54,Google,Bay Area,Software Engineer,1.40,5.00,"$125,000.00"
3/21/2016 15:02,Austin AI startup,"Austin, TX",UI team lead,1.50,5.00,"$90,000.00"
3/21/2016 13:03,Casino,Eastern Oregon,IT Technician,1.50,5.00,"$40,000.00"
3/21/2016 14:45,Google,New York City,Software Engineer II,1.50,5.00,"$124,000.00"
3/22/2016 12:57,Google,Unknown,Software Engineer,1.50,5.00,"$155,000.00"
3/22/2016 20:22,Paypal,San Jose,SDE 3,1.50,5.00,"$127,000.00"
3/21/2016 13:47,SeattleStartupCo,Seattle,Senior Software Engineer,1.50,5.00,"$115,000.00"
3/22/2016 7:13,Target,Minneapolis,Senior Software Engineer,1.50,5.00,"$124,000.00"
3/21/2016 14:33,Apple,Sunnyvale,Analyst,2.00,5.00,"$105,000.00"
3/21/2016 21:27,Bigcommerce,San Francisco,Software Engineer 2,2.00,5.00,"$159,500.00"
3/21/2016 14:00,Careworks Tech,"Columbus, OH",Lead Front-end Web Developer,2.00,5.00,"$77,958.00"
9/1/2016 21:15,Enova International,Chicago,Sr Software Engineer,2.00,5.00,"$103,000.00"
3/21/2016 13:38,EPAM Systems Inc,Mountain View,Lead Software Engineer,2.00,5.00,"$130,000.00"
3/21/2016 14:08,Freelance,Peru,Software Engineer,2.00,5.00,"$200,000.00"
3/21/2016 13:42,Google,Mountain View,Software Engineer,2.00,5.00,"$140,000.00"
3/21/2016 14:57,Harvard,"Cambridge, MA",Research Fellow,2.00,5.00,"$62,000.00"
3/22/2016 5:24,HVFCU,Poughkeepsie,Programmer Analyst,2.00,5.00,"$65,000.00"
3/25/2016 10:58,Ionic Security,"Atlanta, Ga",Software Engineer,2.00,5.00,"$109,000.00"
3/21/2016 14:20,KBC,Belgium,Data scientist,2.00,5.00,"$69,000.00"
3/28/2016 10:21,Kordata,"Meridian, ID",DevOps Administrator,2.00,5.00,"$32,000.00"
3/22/2016 1:37,KT,"Chicago, IL",Software Developer,2.00,5.00,"$80,000.00"
3/23/2016 12:02,Large e-commerce co,"Boston, MA",Web Developer,2.00,5.00,"$78,000.00"
3/21/2016 16:20,Microsoft,Seattle,Software Engineer,2.00,5.00,"$108,000.00"
3/21/2016 20:13,Microsoft,Seattle,Software Engineer II,2.00,5.00,"$119,000.00"
3/21/2016 15:04,National Instruments,Austin,Software Engineer R&D,2.00,5.00,"$73,000.00"
3/21/2016 16:10,Palantir,NYC,Forward Deployed Engineer,2.00,5.00,"$150,000.00"
3/21/2016 20:35,Pariveda Solutions,Houston,Consultant 2,2.00,5.00,"$77,000.00"
5/13/2016 15:43,Pason,"Houston, TX",Software Engineer,2.00,5.00,"$100,000.00"
3/21/2016 14:34,Penn Medicine,"Philadelphia, PA",Senior Software Developer,2.00,5.00,"$90,000.00"
3/22/2016 7:46,Private Insurance Company,"NJ, USA",Network Engineer,2.00,5.00,"$120,000.00"
3/21/2016 14:16,Radius,San Francisco,Software Engineer,2.00,5.00,"$135,000.00"
3/21/2016 14:45,Salesforce,Bay Area,Lead Engineer,2.00,5.00,"$165,000.00"
3/21/2016 14:16,The Motley Fool,"Alexandria, VA",Systems Administrator,2.00,5.00,"$85,000.00"
3/21/2016 21:28,Twilio,San Francisco,Director,2.00,5.00,"$190,000.00"
3/22/2016 3:40,Yelp,San Francisco,Software Engineer,2.00,5.00,"$125,000.00"
3/21/2016 13:36,Zillow Group,San Francisco,Senior Software Engineer,2.00,5.00,"$145,000.00"
3/21/2016 14:31,HP,Houston,Lead iOS Engineer,2.50,5.00,"$84,000.00"
3/21/2016 15:07,Twitter,San Francisco,Software engineer,2.50,5.00,"$133,000.00"
4/12/2016 18:05,Amazon,"Seattle, WA",SDE II,3.00,5.00,"$135,000.00"
3/21/2016 21:29,Amazon Web Services,Seattle,Software Development Engineer 2,3.00,5.00,"$130,000.00"
10/25/2016 22:17,AppNexus,Portland,Software Engineer II,3.00,5.00,"$145,000.00"
3/21/2016 18:04,audience,bangalore,senior software engineer,3.00,5.00,"$700,000.00"
3/21/2016 14:03,DEKA Research,"Manchester, NH",Software Engineer,3.00,5.00,"$69,000.00"
3/21/2016 13:11,Early-Stage Startup,"Denver, CO",Director of Product,3.00,5.00,"$80,000.00"
3/22/2016 17:58,Engineering Comp,"Bangalore,India",Development E,3.00,5.00,"$32,000.00"
3/21/2016 13:06,Klick Inc.,"Toronto, Canada",Full Stack Developer,3.00,5.00,"$85,000.00"
3/21/2016 14:36,Level-studios,San Jose,UI Developer,3.00,5.00,"$75,000.00"
3/22/2016 6:53,Medium Financial Firm,"Columbus, OH",Systems Administrator,3.00,5.00,"$61,000.00"
3/21/2016 13:33,Microsoft,Redmond,SDE 2,3.00,5.00,"$125,000.00"
3/21/2016 16:52,motum b2b,Toronto,Web Developer,3.00,5.00,"$52,000.00"
3/21/2016 15:05,NA,Chile,COO,3.00,5.00,"$48,000.00"
3/21/2016 13:35,Non-Profit,Boston,TechOps Manager,3.00,5.00,"$28,800.00"
3/21/2016 15:11,Palantir,Palo Alto,Forward Deployed Engineer,3.00,5.00,"$155,000.00"
3/21/2016 15:00,Pandora,Oakland,Database Administrator,3.00,5.00,"$132,000.00"
3/21/2016 13:32,Quicken Loans,"Detroit, MI",Sr. Software Engineer,3.00,5.00,"$82,000.00"
3/21/2016 17:50,Random company,Việt Nam ,Senior devops,3.00,5.00,"$28,800.00"
3/21/2016 14:57,Shutterstock,New York,Engineer,3.00,5.00,"$100,000.00"
3/22/2016 6:00,Startup (20 people),"Austin, TX",Developer,3.00,5.00,"$92,000.00"
3/21/2016 18:12,The New York Times,NYC,Senior Software Developer,3.00,5.00,"$88,000.00"
3/28/2016 8:37,The Richards Group,Texas,Digital Strategy,3.00,5.00,"$48,800.00"
3/21/2016 14:44,"Twitch, now owned by Amazon",San Francisco,Software Engineer,3.00,5.00,"$150,000.00"
3/21/2016 14:13,Vitelity Communications,"Englewood, CO",Software Engineer,3.00,5.00,"$70,000.00"
3/21/2016 13:45,Yahoo,SF,Software Engineer,3.00,5.00,"$157,500.00"
3/21/2016 22:12,Weishen industrial pvt ltd ,Singapore ,Operation execurive ,3.50,5.00,"$32,000.00"
3/27/2016 10:38,4 Developer Company,"Edmonton, AB",Senior Software Developer,4.00,5.00,"$57,000.00"
3/21/2016 14:30,Apple,"Cupertino, CA",Firmware Engineer,4.00,5.00,"$120,000.00"
3/21/2016 22:03,Boeing,Everett ,Aerospace Engineer ,4.00,5.00,"$95,000.00"
3/21/2016 14:15,CGI,Canada,Senior Consultant,4.00,5.00,"$40,000.00"
3/25/2016 8:29,Cyim,"Rennes, France",Web developper,4.00,5.00,"$29,500.00"
3/21/2016 13:26,DirecTV/AT&T,"Culver City, CA",Application Engineer,4.00,5.00,"$79,000.00"
3/25/2016 5:35,DoD Contractor ,"Colorado Springs, CO ",Software Engineer II,4.00,5.00,"$65,000.00"
3/21/2016 17:08,EMC,Seattle,Senior Software Development Engineer,4.00,5.00,"$100,000.00"
3/21/2016 13:30,nope,United States,Software developer,4.00,5.00,"$61,000.00"
3/21/2016 14:19,ONERA,"Toulouse, France",PhD Candidate,4.00,5.00,"$32,000.00"
3/21/2016 19:12,Paychex,Rochester,Data Analyst,4.00,5.00,"$38,000.00"
3/21/2016 14:16,Rentpath,Atlanta,Sr Software Engineer,4.00,5.00,"$108,000.00"
3/21/2016 14:19,Think Big,"Mountain View, CA",Senior Data Engineer,4.00,5.00,"$145,000.00"
3/22/2016 2:42,Transplace,"Greenville, SC",Senior Software Architect,4.00,5.00,"$75,000.00"
5/3/2016 13:46,Cerner,Kansas City,Business Analyst,5.00,5.00,"$44,000.00"
3/21/2016 14:11,Civil Engineering Company,Memphis,Project Manager E.I,5.00,5.00,"$65,000.00"
3/21/2016 17:29,Dun & Bradstreet,"Austin, Texas",Customer Support Technician,5.00,5.00,"$47,000.00"
3/21/2016 13:33,EMC,Seattle,Senior SDE,5.00,5.00,"$132,000.00"
3/21/2016 13:43,Exl landa,Chico ca,Software qa tech,5.00,5.00,"$45,000.00"
3/21/2016 14:59,KPMG,New York,Manager,5.00,5.00,"$105,000.00"
1/12/2017 5:18,MIT,Ma,Assoc Staff,5.00,5.00,"$100,000.00"
3/22/2016 4:39,MIT Lincoln Lab,Boston,Associate Staff,5.00,5.00,"$98,000.00"
3/21/2016 18:17,N/A,"New York, NY",Lead Engineer,5.00,5.00,"$135,000.00"
3/21/2016 14:30,SoftVision,Cluj-Napoca,Full-stack developer,5.00,5.00,"$42,000.00"
3/21/2016 13:50,Tableau Software,Seattle,Senior Software Engineer,5.00,5.00,"$135,000.00"
3/27/2016 2:38,YES,Tokyo,Manager,5.00,5.00,"$70,000.00"
3/21/2016 14:26,Rackspace,"Austin, TX",Software Engineer,Unknown,5.00,"$135,000.00"
3/21/2016 18:55,honestbee,Singapore,Senior Software Engineer,1.00,5.50,"$66,000.00"
3/22/2016 7:44,Freelance,Minneapolis,Freelance iOS Engineer,0.50,6.00,"$188,000.00"
3/21/2016 21:27,HFT,NYC,Software Engineer,0.50,6.00,"$160,000.00"
3/21/2016 15:52,Oracle,"Redwood City, CA",Senior Applications Engineer,0.50,6.00,"$134,000.00"
3/21/2016 18:00,Amazon,Seattle,Web Development Engineer,1.00,6.00,"$95,000.00"
3/22/2016 0:01,Atlassian,San Francisco,Senior Software Engineer,1.00,6.00,"$155,000.00"
5/9/2016 11:19,boeing,south carolina,programmer analyst 3,1.00,6.00,"$89,000.00"
3/22/2016 3:38,Criteo,Paris,Senior Software Engineer,1.00,6.00,"$70,000.00"
3/21/2016 14:20,eBay,SF Bay Area,MTS,1.00,6.00,"$195,000.00"
3/21/2016 17:18,Elastic,Puerto Rico,Software engineer,1.00,6.00,"$100,000.00"
3/21/2016 21:40,fintech,"San Francisco, CA",DevOps,1.00,6.00,"$140,000.00"
3/22/2016 1:41,Freelance,Morocco,Software enginere ,1.00,6.00,"$60,000.00"
3/21/2016 17:19,GitHub,Unknown,Software Developer,1.00,6.00,"$150,000.00"
3/21/2016 16:24,Google,"Mountain View, CA",Software Engineer,1.00,6.00,"$130,000.00"
3/21/2016 21:50,Google,"Mountain View, CA",Software Engineer,1.00,6.00,"$155,000.00"
3/21/2016 17:35,Lyft,San Francisco,Tech lead,1.00,6.00,"$170,000.00"
3/22/2016 4:57,Mirantis,"Moscow, Russia","OpenStack Software Engineer, T2",1.00,6.00,"$34,800.00"
3/21/2016 15:05,Mozilla,Remote,Senior Software Engineer,1.00,6.00,"$124,000.00"
3/22/2016 2:46,N-A,Switzerland,Security,1.00,6.00,"$115,000.00"
3/21/2016 13:25,Optum,"Plymouth, MN",Software Engineer,1.00,6.00,"$85,000.00"
3/21/2016 14:31,PatientSky,Oslo,Software developer ,1.00,6.00,"$80,000.00"
3/25/2016 5:40,Payfort,Dubai,VP,1.00,6.00,"$120,000.00"
3/21/2016 13:08,Quick Left,Boulder CO,Senior Developer,1.00,6.00,"$120,000.00"
3/21/2016 19:24,Six Flags Entertainment Corporation,"Grand Prairie, TX",Web Designer,1.00,6.00,"$50,000.00"
3/21/2016 14:12,sovrn holdings,"boulder, co",software engineer,1.00,6.00,"$105,000.00"
6/15/2016 16:28,SPS Commerce,"Little Falls, NJ",Senior Software Engineer,1.00,6.00,"$109,000.00"
3/29/2016 4:03,Startup,"Barcelona, Spain",Software engineer,1.00,6.00,"$39,225.00"
3/21/2016 22:26,unnamed hardware startup,san francisco,electrical design engineer,1.00,6.00,"$150,000.00"
3/21/2016 14:15,ecommerce startup,"Salt Lake City, UT",Magento developer,1.50,6.00,"$37,500.00"
3/28/2016 19:21,IBM,"San Diego, CA",Software Engineer,1.50,6.00,"$95,000.00"
3/21/2016 16:37,Livefyre,San Francisco,Senior Software engineer,1.50,6.00,"$145,000.00"
3/21/2016 19:32,TV Broadcast Station,"Chicago, IL",Web Developer,1.50,6.00,"$81,000.00"
3/21/2016 15:32,Amazon,San Francisco,Software Engineer,2.00,6.00,"$130,000.00"
3/22/2016 6:51,Arago,"Exeter, Uk",Software Engineer,2.00,6.00,"$52,500.00"
3/21/2016 14:24,Buffer,"Toronto, ON",Mobile Engineering Lead,2.00,6.00,"$103,595.00"
3/21/2016 15:11,Dun and Bradstreet,Austin,UI Architect,2.00,6.00,"$108,000.00"
9/6/2016 21:28,Enova International,Chicago,Senior Engineer,2.00,6.00,"$103,000.00"
3/25/2016 10:43,Google,Mountain View,Mechanical Engineer,2.00,6.00,"$153,000.00"
3/25/2016 11:39,Government,"Minneapolis, MN",Software Engineer I,2.00,6.00,"$83,000.00"
3/22/2016 16:29,Intercom,Product Engineer,2,2.00,6.00,"$90,000.00"
3/21/2016 13:38,Intergen,Wellington,Senior Developer,2.00,6.00,"$90,000.00"
3/21/2016 13:38,Med size US based IT co.,"Bristol, UK",Software Engineer,2.00,6.00,"$45,000.00"
3/21/2016 13:41,Microsoft,Frankfurt,Software Engineer,2.00,6.00,"$73,200.00"
3/22/2016 8:40,Mid-size startup (Series B),"New York, NY",Tech Lead,2.00,6.00,"$170,000.00"
3/21/2016 15:03,Online loan company,Chicago IL,Sr Software Engineer,2.00,6.00,"$92,700.00"
3/23/2016 9:43,Self,Greece,Founder,2.00,6.00,"$30,000.00"
3/21/2016 14:56,thoughtworks,London,senior sw developer,2.00,6.00,"$50,000.00"
3/21/2016 16:08,TUNE,"Seattle, WA",Software Engineer 3,2.00,6.00,"$120,000.00"
3/21/2016 18:28,Uber,"San Francisco, CA",Software Engineer I,2.00,6.00,"$130,000.00"
3/22/2016 5:44,University of Bristol,"Bristol, UK",Research Associate,2.00,6.00,"$34,500.00"
3/23/2016 7:05,Comcast,"Philadelphia, PA",Software Engineer,2.50,6.00,"$111,000.00"
3/22/2016 5:26,Attain,"JBLM, WA",Consultant,3.00,6.00,"$65,000.00"
3/21/2016 14:54,Automotive,Austin TX,Software Test,3.00,6.00,"$65,000.00"
3/21/2016 13:53,Consulting Company,"Chicago, IL",DevOps Engineer,3.00,6.00,"$95,000.00"
3/22/2016 0:56,DDime,Bangalore,Developer,3.00,6.00,"$100,000.00"
3/21/2016 13:46,Government/Higher Education,Arizona,Developer / System Analyst,3.00,6.00,"$46,000.00"
3/21/2016 19:42,Integra,"Anacortes, WA ",Support Engineer ,3.00,6.00,"$45,000.00"
3/21/2016 13:07,liveops,santa clara,sr engineer,3.00,6.00,"$145,000.00"
8/18/2016 19:10,Oracle,San Francisco,Senior Product Manager,3.00,6.00,"$125,000.00"
3/21/2016 14:27,Orbitz,Chicago,Software Engineer,3.00,6.00,"$780,000.00"
3/21/2016 14:29,Philips,"Eindhoven, Netherlands",Software Engineer,3.00,6.00,"$55,000.00"
3/21/2016 13:48,SecretSecretSecret,Canada,Team Lead,3.00,6.00,"$72,600.00"
3/21/2016 15:10,Self Employed/Consultant,Remote,Senior Software Engineer,3.00,6.00,"$250,000.00"
3/21/2016 15:10,Startup,Palo Alto,Software Engineer,3.00,6.00,"$150,000.00"
3/21/2016 13:38,Tapjoy,Boston,Senior Engineer,3.00,6.00,"$110,406.00"
3/21/2016 14:16,Teradata Corp,San Diego,Software Engineer,3.00,6.00,"$78,000.00"
3/21/2016 14:27,University of Illinois,"Champaign, IL",Communications Specialist,3.00,6.00,"$58,000.00"
3/25/2016 9:31,Worldquant  LLC,Connecticut,Developer,3.00,6.00,"$125,000.00"
3/21/2016 13:24,Amazon,San Francisco,SDEII,4.00,6.00,"$130,000.00"
3/22/2016 8:05,Cantonal Administration,Geneva,Senior Software Engineer,4.00,6.00,"$117,000.00"
3/21/2016 13:24,Facebook,Seattle,Software Engineer,4.00,6.00,"$225,000.00"
3/21/2016 14:11,L-mobile Software Solutions GmbH,"Sulzbach an der Murr, Germany",Software Engineer,4.00,6.00,"$40,000.00"
3/21/2016 15:48,RVM,New York,Engineer,4.00,6.00,"$75,000.00"
3/21/2016 15:32,State of Ohio,"Columbus, OH",Software Developer 1,4.00,6.00,"$56,000.00"
3/22/2016 4:09,SupplyHog.com,"Chattanooga, TN",Sr. Developer,4.00,6.00,"$82,000.00"
3/21/2016 14:31,University of California,San Diego,Graduate Student,4.00,6.00,"$32,500.00"
3/21/2016 13:33,Bank,"Warsaw, Poland",data mining analyst,5.00,6.00,"$30,000.00"
3/21/2016 19:35,Federal government ,Washington DC ,Computer scientist,5.00,6.00,"$83,000.00"
3/21/2016 23:44,Juniper Networks,"Sunnyvale, CA",Software Engineer,5.00,6.00,"$120,000.00"
3/21/2016 20:25,Accenture,"Bloomington, IL",Senior Business Analyst,6.00,6.00,"$70,000.00"
3/21/2016 18:38,Facebook,"Menlo Park, CA",Software Engineer,6.00,6.00,"$205,000.00"
3/21/2016 13:42,Harvard University,"Cambridge, MA",Graduate Student / Research Assistant,6.00,6.00,"$32,000.00"
3/28/2016 10:20,Herjavec,Toronto,Security Consultant,6.00,6.00,"$76,000.00"
3/22/2016 6:02,Manitoba Public Insurance,"Winnipeg, MB Canada",Analyst,6.00,6.00,"$71,175.00"
3/21/2016 14:40,Microsoft,"Seattle, WA",Senior Applied Scientist,6.00,6.00,"$155,000.00"
3/22/2016 9:35,US Army,"Radford, VA",IT Specialist,6.00,6.00,"$72,000.00"
3/21/2016 15:27,Oracle,SFO,Principal,10.00,6.00,"$125,000.00"
3/21/2016 15:00,Google,Belgium,Operations Engineer,1.50,6.50,"$67,500.00"
3/21/2016 14:25,General Electric,San Ramon,Sr Software Engineer,3.00,6.50,"$136,000.00"
3/21/2016 14:30,Metova,Remote,Android Developer,0.25,7.00,"$85,000.00"
3/21/2016 19:28,Uber,NYC,Senior Software Engineer,0.50,7.00,"$175,000.00"
3/21/2016 13:49,Capital One,Toronto,Senior Software Engineer,1.00,7.00,"$95,000.00"
3/25/2016 18:16,General Assembly,Washington DC,Partnerships/Business Development,1.00,7.00,"$60,000.00"
3/21/2016 14:04,Insureon Inc.,Chicago,Sr Full-Stack Develop,1.00,7.00,"$85,000.00"
3/21/2016 16:28,LinkedIn,Mountain View,Senior Software Engineer,1.00,7.00,"$165,000.00"
3/21/2016 13:33,NIST,"Gaithersburg, MD",Postdoc,1.00,7.00,"$67,000.00"
9/30/2016 22:17,SafetyCulture,Sydney,Senior iOS Developer,1.00,7.00,"$120,000.00"
11/9/2016 12:14,Teachable.com,New York City,Software Engineer,1.00,7.00,"$90,000.00"
3/22/2016 6:58,Facebook,Menlo Park,UIE,1.50,7.00,"$140,000.00"
3/21/2016 13:20,"Anixter, Inc",Unknown,Information Security Engineer,2.00,7.00,"$97,000.00"
3/21/2016 13:52,Best Buy,"Minneapolis, MN",Web Engineer II,2.00,7.00,"$125,000.00"
3/22/2016 8:03,Blue Trail Software,Buenos Aires,iOS Lead Developer,2.00,7.00,"$43,200.00"
3/31/2016 14:03,FireEye,Unknown,Operations Engineer,2.00,7.00,"$95,520.00"
3/21/2016 13:22,Grubhub,Unknown,Senior software engineer,2.00,7.00,"$128,000.00"
3/21/2016 13:49,LivingSocial,"Portland, OR",Sr. Software Engineer,2.00,7.00,"$108,000.00"
3/21/2016 13:54,Move2,Sao Paulo,Developer,2.00,7.00,"$120,000.00"
3/21/2016 15:22,New Relic,Portland,Senior Software Engineer,2.00,7.00,"$130,000.00"
3/21/2016 15:32,OnDeck,NYC,Software Engineer,2.00,7.00,"$116,000.00"
3/21/2016 13:31,SpotX,"Denver, CO",Software Engineer,2.00,7.00,"$84,000.00"
3/28/2016 21:33,Twilio,"San Francisco, CA",Senior Software Engineer,2.00,7.00,"$135,000.00"
3/22/2016 4:10,UNFCCC,Bonn,Associate Information Systems Officer,2.00,7.00,"$90,000.00"
3/21/2016 14:03,Verizon,"Waltham, MA",Senior Software Engineer,2.00,7.00,"$110,000.00"
3/21/2016 15:32,Digital Fractal Technologies,"Edmonton, AB",Software Developer,2.50,7.00,"$59,280.00"
3/21/2016 14:17,Groupon,Palo Alto,Production Engineer,2.50,7.00,"$125,000.00"
3/21/2016 13:36,Amazon,"Seattle, WA",Sr. Product Manager,2.70,7.00,"$128,000.00"
12/13/2016 20:54,Amazon,Seattle,SDE 2,3.00,7.00,"$121,000.00"
3/22/2016 3:20,Avast,Prague,Security Engineer,3.00,7.00,"$40,000.00"
3/22/2016 7:05,Concepta,Orlando,Mobile App Developer,3.00,7.00,"$65,000.00"
3/21/2016 19:35,Contractor,Toronto,Frontend Web Developer,3.00,7.00,"$85,000.00"
5/9/2017 18:06,Decision Resources,Boston,Analytic Lead,3.00,7.00,"$175,000.00"
3/21/2016 14:35,Etsy,Brooklyn,Software Developer,3.00,7.00,"$130,000.00"
3/21/2016 13:39,Facebook,"Seattle, WA USA",Software Engineer,3.00,7.00,"$167,000.00"
3/21/2016 18:12,FEi Systems,"Columbia, MD",Developer,3.00,7.00,"$120,000.00"
3/22/2016 5:08,Goodgame Studios,Hamburg,Backend Developer,3.00,7.00,"$43,800.00"
3/21/2016 13:46,Lockheed Martin,"Austin, TX",Senior Business Analyst,3.00,7.00,"$99,500.00"
3/21/2016 13:53,Microsoft,"Redmond, WA",Software Development Engineer 2,3.00,7.00,"$124,000.00"
3/21/2016 13:17,Texas Tech University System,"Lubbock, TX",Programmer Analyst III,3.00,7.00,"$55,000.00"
3/21/2016 13:46,"Wyle, Inc.","Lexington Park, MD",Software Engineer,3.00,7.00,"$79,000.00"
3/21/2016 19:45,Braintree,Chicago,Senior Software Engineer,3.50,7.00,"$145,000.00"
3/22/2016 11:47,Amazon,Sewttle ,Software Dev. Mgr.,4.00,7.00,"$160,000.00"
3/25/2016 7:33,Cigna,Usa,Informatics Manager,4.00,7.00,"$125,000.00"
3/21/2016 18:58,Google,Boston MA,Software Engineer III,4.00,7.00,"$130,000.00"
3/21/2016 13:38,Google,Mountain View,Analyst,4.00,7.00,"$101,000.00"
3/21/2016 14:18,inContact,"Salt Lake City, UT",Senior Software Engineer,4.00,7.00,"$95,000.00"
3/21/2016 13:56,NA,Paris,Lead Developer,4.00,7.00,"$46,150.00"
3/21/2016 22:22,Amazon.com,Seattle,SDE,5.00,7.00,"$125,000.00"
3/22/2016 19:09,DTT,Toronto,Senior,5.00,7.00,"$80,000.00"
3/22/2016 9:21,Epic,"Madison, WI",Integration Engineer,5.00,7.00,"$73,000.00"
3/21/2016 14:58,Full Time Twat,UK,Twat Master,5.00,7.00,"$45,000.00"
1/10/2017 17:31,LinkedIn,Bay Area,Senior Manager,5.00,7.00,"$215,000.00"
3/22/2016 4:46,Multinational Mobile Sector,"Madrid, Spain",Software Engineer,5.00,7.00,"$30,000.00"
5/1/2016 19:03,Non profit,"Washington, DC",Creative Director,5.00,7.00,"$75,000.00"
3/21/2016 14:00,X,Bosnia,Senior developer,5.00,7.00,"$300,000.00"
3/22/2016 9:46,Google,Mountain View,Software Engineer,6.00,7.00,"$141,000.00"
3/21/2016 18:27,BlackRock,New York,Vice President,7.00,7.00,"$125,000.00"
3/21/2016 14:19,Microsoft,"Redmond, WA",Software Engineer II,7.00,7.00,"$128,000.00"
3/21/2016 14:16,Microsoft,"Redmond, WA",Software Engineer,7.00,7.00,"$144,000.00"
3/22/2016 2:52,Microsoft,"Seattle, WA",Software Developer Engineer 2,7.00,7.00,"$130,000.00"
3/23/2016 5:54,Fb,Korea,Manager,150.00,7.00,"$80,000.00"
3/21/2016 16:42,VarageSale Inc,"Toronto, ON",Senior Software Developer,0.25,8.00,"$120,000.00"
3/22/2016 4:07,School,Bermuda,Physics Teacher,0.50,8.00,"$98,000.00"
3/21/2016 15:36,United States Digital Service,Washington D.C.,Digital Service Expert,0.50,8.00,"$126,000.00"
3/21/2016 13:51,Alliant Energy,"Madison, WI",Senior IT Analyst,1.00,8.00,"$103,000.00"
3/21/2016 15:37,American College of Surgeons,Chicago,Administrator,1.00,8.00,"$72,000.00"
4/5/2016 14:09,An ad tech firm,New York City,Data Engineer,1.00,8.00,"$160,000.00"
3/21/2016 21:37,Apple,Sunnyvale,Build and Release Engineer,1.00,8.00,"$130,000.00"
3/21/2016 15:13,Bloomberg,London,Software Developer,1.00,8.00,"$85,000.00"
3/21/2016 13:47,Code for America,San Francisco,Designer,1.00,8.00,"$96,000.00"
3/21/2016 16:18,Demonware inc.,Vancouver,Site Reliability Engineer,1.00,8.00,"$112,000.00"
3/21/2016 15:11,Email marketing company,Unknown,Designer & deveoper,1.00,8.00,"$160,000.00"
3/22/2016 3:18,Freelance,"Cluj-Napoca, Romania",Software Developer,1.00,8.00,"$42,000.00"
3/21/2016 17:26,Google,NYC,Software Engineer (SWE III),1.00,8.00,"$150,000.00"
3/21/2016 13:40,Ignition One,New York City,Software Engineer,1.00,8.00,"$155,000.00"
